review_id,date,author,rating,item,aspect,aspect_detail,opinion,sentiment_score,aspect_sentiment,derived_sentiment,is_service_killer,visit_time_ai,original_text,owner_response
rev_25,03/23/2026 17:23:45,Moon Kim,2,General Food,Value,food was really disappointing,really disappointing,-0.9,Negative,Negative,True,Mid-day,"We waited 30 minutes but the food was really disappointing. The noodles despite being made from scratch was not chewy. I don't know if it was sitting out too long or overcooked. The tempura was also very soggy and my zucchini tempura batter was peeling off of it and wet. The soup and sauce is okay, nothing special and not that great. I felt nauseous by of the grease by the end despite only having two tempura. The automatic door opening button was also broken.",
rev_25,03/23/2026 17:23:45,Moon Kim,2,General Food,Yusen & Prep,grease by the end,too greasy,-0.8,Negative,Negative,True,Mid-day,"We waited 30 minutes but the food was really disappointing. The noodles despite being made from scratch was not chewy. I don't know if it was sitting out too long or overcooked. The tempura was also very soggy and my zucchini tempura batter was peeling off of it and wet. The soup and sauce is okay, nothing special and not that great. I felt nauseous by of the grease by the end despite only having two tempura. The automatic door opening button was also broken.",
rev_25,03/23/2026 17:23:45,Moon Kim,2,Service,Service,waited 30 minutes,long wait,-0.7,Negative,Negative,True,Mid-day,"We waited 30 minutes but the food was really disappointing. The noodles despite being made from scratch was not chewy. I don't know if it was sitting out too long or overcooked. The tempura was also very soggy and my zucchini tempura batter was peeling off of it and wet. The soup and sauce is okay, nothing special and not that great. I felt nauseous by of the grease by the end despite only having two tempura. The automatic door opening button was also broken.",
rev_25,03/23/2026 17:23:45,Moon Kim,2,Service,Service,automatic door opening button was also broken,door broken,-0.8,Negative,Negative,True,Mid-day,"We waited 30 minutes but the food was really disappointing. The noodles despite being made from scratch was not chewy. I don't know if it was sitting out too long or overcooked. The tempura was also very soggy and my zucchini tempura batter was peeling off of it and wet. The soup and sauce is okay, nothing special and not that great. I felt nauseous by of the grease by the end despite only having two tempura. The automatic door opening button was also broken.",
rev_26,03/23/2026 14:23:27,Carina Chan,3,Udon Noodles,Seimen,udon to be dense and not chewy,not chewy,-0.8,Negative,Negative,True,Mid-day,"I was very excited that Marugame opened up in Toronto. The only time I’ve tried this restaurant was in Waikiki. The portions are big for the price. In Hawaii, there are options for cold/hot broth as well.

The reason for the 3 stars is that I found the udon to be dense and not chewy despite being freshly made.  So that is a big disappointment to me.

The seating is also a bit tight and can be difficult to navigate in/out of your table.

Overall, for the portion you get, it’s a decent value.",
rev_26,03/23/2026 14:23:27,Carina Chan,3,General Food,Value,portions are big for the price,big portions,0.8,Positive,Positive,False,Mid-day,"I was very excited that Marugame opened up in Toronto. The only time I’ve tried this restaurant was in Waikiki. The portions are big for the price. In Hawaii, there are options for cold/hot broth as well.

The reason for the 3 stars is that I found the udon to be dense and not chewy despite being freshly made.  So that is a big disappointment to me.

The seating is also a bit tight and can be difficult to navigate in/out of your table.

Overall, for the portion you get, it’s a decent value.",
rev_26,03/23/2026 14:23:27,Carina Chan,3,Kake Broth,Yusen & Prep,options for cold/hot broth,various options,0.6,Positive,Positive,False,Mid-day,"I was very excited that Marugame opened up in Toronto. The only time I’ve tried this restaurant was in Waikiki. The portions are big for the price. In Hawaii, there are options for cold/hot broth as well.

The reason for the 3 stars is that I found the udon to be dense and not chewy despite being freshly made.  So that is a big disappointment to me.

The seating is also a bit tight and can be difficult to navigate in/out of your table.

Overall, for the portion you get, it’s a decent value.",
rev_26,03/23/2026 14:23:27,Carina Chan,3,General Service,Service,seating is also a bit tight and can be difficult to navigate in/out of your table,tight seating,-0.7,Negative,Negative,True,Mid-day,"I was very excited that Marugame opened up in Toronto. The only time I’ve tried this restaurant was in Waikiki. The portions are big for the price. In Hawaii, there are options for cold/hot broth as well.

The reason for the 3 stars is that I found the udon to be dense and not chewy despite being freshly made.  So that is a big disappointment to me.

The seating is also a bit tight and can be difficult to navigate in/out of your table.

Overall, for the portion you get, it’s a decent value.",
rev_26,03/23/2026 14:23:27,Carina Chan,3,General Food,Value,it’s a decent value,decent value,0.4,Positive,Positive,False,Mid-day,"I was very excited that Marugame opened up in Toronto. The only time I’ve tried this restaurant was in Waikiki. The portions are big for the price. In Hawaii, there are options for cold/hot broth as well.

The reason for the 3 stars is that I found the udon to be dense and not chewy despite being freshly made.  So that is a big disappointment to me.

The seating is also a bit tight and can be difficult to navigate in/out of your table.

Overall, for the portion you get, it’s a decent value.",
rev_27,03/23/2026 04:45:31,Alan,2,Udon Noodles,Seimen,The udon was freshly made but was not chewy,not chewy,-0.5,Negative,Negative,False,Closing,"The udon was freshly made but was not chewy. The seating arrangements were poorly created but the food was good for what you pay for in DT Toronto. Overall, the quality of udon was subpar and the seating arrangements were too tightly fited.",
rev_27,03/23/2026 04:45:31,Alan,2,Udon Noodles,Seimen,The quality of udon was subpar,subpar quality,-0.8,Negative,Negative,True,Closing,"The udon was freshly made but was not chewy. The seating arrangements were poorly created but the food was good for what you pay for in DT Toronto. Overall, the quality of udon was subpar and the seating arrangements were too tightly fited.",
rev_27,03/23/2026 04:45:31,Alan,2,Seating Arrangements,Service,The seating arrangements were poorly created,poorly created,-0.8,Negative,Negative,True,Closing,"The udon was freshly made but was not chewy. The seating arrangements were poorly created but the food was good for what you pay for in DT Toronto. Overall, the quality of udon was subpar and the seating arrangements were too tightly fited.",
